age,mu,sigma,nu
7.83,16.08219505,0.1117005082,-2.212856545
7.84,16.08538382,0.1118121097,-2.212288883
7.85,16.08858571,0.1119237528,-2.211712392
7.86,16.09180079,0.1120354364,-2.211127072
7.87,16.0950291,0.1121471594,-2.210532924
7.88,16.09827068,0.1122589209,-2.20992995
7.89,16.10152559,0.1123707197,-2.209318155
7.9,16.10479387,0.112482555,-2.208697544
7.91,16.10807556,0.1125944256,-2.208068126
7.92,16.11137069,0.1127063307,-2.207429911
7.93,16.11467929,0.1128182694,-2.206782909
7.94,16.11800137,0.1129302408,-2.206127136
7.95,16.12133696,0.1130422439,-2.205462607
7.96,16.12468607,0.113154278,-2.204789342
7.97,16.12804874,0.1132663421,-2.204107361
7.98,16.131425,0.1133784356,-2.203416691
7.99,16.13481488,0.1134905577,-2.202717356
8,16.13821841,0.1136027077,-2.202009386
8.01,16.14163561,0.1137148849,-2.201292807
8.02,16.14506649,0.1138270887,-2.200567649
8.03,16.14851107,0.1139393183,-2.19983394
8.04,16.1519694,0.1140515732,-2.19909171
8.05,16.15544148,0.1141638525,-2.198340989
8.06,16.15892737,0.1142761556,-2.197581808
8.07,16.16242709,0.1143884817,-2.1968142
8.08,16.16594069,0.11450083,-2.196038193
8.09,16.16946821,0.1146131999,-2.19525382
8.1,16.17300971,0.1147255906,-2.194461108
8.11,16.17656521,0.1148380012,-2.193660085
8.12,16.18013476,0.1149504311,-2.192850782
8.13,16.18371841,0.1150628794,-2.192033225
8.14,16.18731621,0.1151753455,-2.191207444
8.15,16.19092822,0.1152878284,-2.190373469
8.16,16.19455449,0.1154003273,-2.189531328
8.17,16.19819507,0.1155128413,-2.188681049
8.18,16.20185003,0.1156253694,-2.187822662
8.19,16.2055194,0.1157379108,-2.186956194
8.2,16.20920325,0.1158504646,-2.186081673
8.21,16.21290163,0.1159630298,-2.185199125
8.22,16.21661458,0.1160756056,-2.184308578
8.23,16.22034214,0.1161881911,-2.183410061
8.24,16.2240843,0.1163007855,-2.182503601
8.25,16.22784109,0.1164133879,-2.181589227
8.26,16.23161249,0.1165259973,-2.180666965
8.27,16.23539853,0.1166386129,-2.179736842
8.28,16.23919923,0.1167512337,-2.178798886
8.29,16.2430146,0.1168638587,-2.17785312
8.3,16.24684464,0.1169764869,-2.17689957
8.31,16.25068938,0.1170891172,-2.175938263
8.32,16.25454882,0.1172017488,-2.174969225
8.33,16.25842295,0.1173143805,-2.173992481
8.34,16.26231175,0.1174270114,-2.173008062
8.35,16.26621518,0.1175396407,-2.172015995
8.36,16.27013323,0.1176522675,-2.17101631
8.37,16.27406587,0.1177648909,-2.170009036
8.38,16.27801305,0.11787751,-2.168994202
8.39,16.28197472,0.1179901241,-2.167971837
8.4,16.28595079,0.1181027324,-2.166941973
8.41,16.28994116,0.118215334,-2.165904639
8.42,16.29394573,0.1183279281,-2.164859868
8.43,16.2979644,0.1184405138,-2.163807696
8.44,16.30199705,0.1185530902,-2.162748155
8.45,16.30604357,0.1186656565,-2.161681282
8.46,16.3101039,0.1187782115,-2.160607112
8.47,16.31417794,0.1188907544,-2.159525681
8.48,16.31826561,0.1190032843,-2.158437027
8.49,16.32236682,0.1191158001,-2.157341185
8.5,16.32648147,0.1192283009,-2.156238187
8.51,16.33060945,0.1193407855,-2.15512806
8.52,16.33475064,0.1194532531,-2.154010836
8.53,16.33890494,0.1195657025,-2.152886544
8.54,16.3430722,0.119678133,-2.151755215
8.55,16.34725228,0.1197905435,-2.150616878
8.56,16.35144502,0.1199029331,-2.149471565
8.57,16.35565028,0.1200153009,-2.148319309
8.58,16.35986789,0.1201276461,-2.147160145
8.59,16.36409775,0.1202399677,-2.145994108
8.6,16.36833975,0.120352265,-2.144821231
8.61,16.3725938,0.1204645369,-2.143641549
8.62,16.37685982,0.1205767824,-2.142455097
8.63,16.38113774,0.1206890006,-2.141261906
8.64,16.38542748,0.1208011906,-2.140062005
8.65,16.38972896,0.1209133512,-2.138855419
8.66,16.39404208,0.1210254816,-2.137642175
8.67,16.39836676,0.1211375805,-2.136422299
8.68,16.40270293,0.1212496471,-2.135195818
8.69,16.4070505,0.1213616801,-2.133962758
8.7,16.41140942,0.1214736786,-2.132723148
8.71,16.41577964,0.1215856414,-2.131477012
8.72,16.42016111,0.1216975674,-2.130224376
8.73,16.42455377,0.1218094555,-2.128965263
8.74,16.42895755,0.1219213047,-2.1276997
8.75,16.4333724,0.1220331139,-2.126427713
8.76,16.43779827,0.1221448818,-2.125149328
8.77,16.44223509,0.1222566073,-2.123864567
8.78,16.44668281,0.1223682894,-2.122573452
8.79,16.45114132,0.1224799269,-2.121276003
8.8,16.45561054,0.1225915189,-2.119972244
8.81,16.46009039,0.1227030643,-2.118662201
8.82,16.46458082,0.122814562,-2.117345896
8.83,16.46908178,0.1229260109,-2.116023352
8.84,16.47359321,0.12303741,-2.114694587
8.85,16.47811501,0.123148758,-2.113359622
8.86,16.48264711,0.1232600538,-2.11201847
8.87,16.48718938,0.1233712963,-2.110671143
8.88,16.49174171,0.1234824847,-2.109317656
8.89,16.49630399,0.1235936179,-2.107958026
8.9,16.50087612,0.123704695,-2.106592272
8.91,16.50545799,0.1238157151,-2.105220414
8.92,16.51004951,0.1239266774,-2.103842473
8.93,16.51465057,0.124037581,-2.102458472
8.94,16.51926106,0.1241484251,-2.101068424
8.95,16.52388086,0.124259209,-2.099672346
8.96,16.52850987,0.1243699322,-2.098270264
8.97,16.53314796,0.1244805943,-2.09686221
8.98,16.53779503,0.124591195,-2.095448217
8.99,16.54245096,0.1247017342,-2.094028324
9,16.54711564,0.1248122114,-2.09260257
9.01,16.55178892,0.1249226266,-2.091170993
9.02,16.55647067,0.1250329791,-2.089733631
9.03,16.5611607,0.1251432688,-2.088290525
9.04,16.56585888,0.125253495,-2.086841715
9.05,16.57056507,0.1253636574,-2.085387242
9.06,16.57527911,0.1254737552,-2.083927148
9.07,16.58000087,0.1255837881,-2.082461478
9.08,16.58473024,0.1256937553,-2.080990277
9.09,16.58946705,0.1258036563,-2.079513588
9.1,16.5942112,0.1259134904,-2.078031459
9.11,16.59896256,0.126023257,-2.076543939
9.12,16.60372099,0.1261329553,-2.075051078
9.13,16.60848635,0.126242585,-2.073552925
9.14,16.61325853,0.1263521453,-2.072049526
9.15,16.6180374,0.1264616359,-2.070540928
9.16,16.62282283,0.1265710562,-2.069027179
9.17,16.62761471,0.1266804056,-2.067508324
9.18,16.63241294,0.1267896835,-2.065984405
9.19,16.63721741,0.1268988891,-2.064455466
9.2,16.64202803,0.1270080219,-2.06292155
9.21,16.6468447,0.1271170808,-2.061382702
9.22,16.65166734,0.1272260651,-2.059838965
9.23,16.65649584,0.1273349738,-2.058290381
9.24,16.6613301,0.1274438059,-2.056736991
9.25,16.66617001,0.1275525605,-2.05517884
9.26,16.67101545,0.1276612367,-2.053615978
9.27,16.67586635,0.1277698334,-2.05204845
9.28,16.68072258,0.1278783497,-2.050476305
9.29,16.685584,0.1279867845,-2.048899587
9.3,16.69045049,0.128095137,-2.047318337
9.31,16.69532191,0.1282034062,-2.045732594
9.32,16.70019814,0.1283115908,-2.044142392
9.33,16.70507905,0.12841969,-2.042547766
9.34,16.70996452,0.1285277024,-2.040948752
9.35,16.71485441,0.128635627,-2.039345386
9.36,16.71974857,0.1287434626,-2.037737704
9.37,16.72464683,0.1288512077,-2.036125739
9.38,16.72954899,0.1289588612,-2.034509527
9.39,16.73445486,0.1290664217,-2.032889103
9.4,16.73936424,0.1291738879,-2.031264508
9.41,16.74427697,0.1292812584,-2.029635785
9.42,16.7491929,0.1293885319,-2.028002976
9.43,16.75411188,0.1294957069,-2.026366124
9.44,16.75903377,0.1296027818,-2.024725269
9.45,16.76395845,0.129709755,-2.023080445
9.46,16.7688858,0.1298166248,-2.021431685
9.47,16.77381571,0.1299233895,-2.019779018
9.48,16.77874804,0.1300300472,-2.018122469
9.49,16.78368264,0.1301365963,-2.016462058
9.5,16.78861936,0.1302430349,-2.014797808
9.51,16.79355806,0.1303493611,-2.013129737
9.52,16.79849862,0.1304555729,-2.011457859
9.53,16.80344094,0.1305616685,-2.009782193
9.54,16.80838494,0.1306676456,-2.008102755
9.55,16.81333057,0.1307735023,-2.006419559
9.56,16.81827777,0.1308792363,-2.004732625
9.57,16.82322644,0.1309848455,-2.003041973
9.58,16.82817652,0.1310903278,-2.001347627
9.59,16.83312794,0.1311956809,-1.99964961
9.6,16.83808062,0.1313009026,-1.997947944
9.61,16.8430345,0.1314059907,-1.996242653
9.62,16.84798955,0.1315109428,-1.99453376
9.63,16.85294571,0.1316157565,-1.992821285
9.64,16.85790299,0.1317204292,-1.99110525
9.65,16.86286139,0.1318249582,-1.989385675
9.66,16.86782092,0.1319293408,-1.987662577
9.67,16.87278157,0.1320335744,-1.985935972
9.68,16.87774338,0.1321376564,-1.98420588
9.69,16.88270643,0.1322415841,-1.982472326
9.7,16.88767077,0.132345355,-1.98073533
9.71,16.89263645,0.1324489664,-1.978994907
9.72,16.89760352,0.1325524162,-1.977251078
9.73,16.90257199,0.1326557017,-1.975503866
9.74,16.90754188,0.1327588205,-1.973753299
9.75,16.9125132,0.1328617703,-1.971999404
9.76,16.91748596,0.1329645485,-1.970242214
9.77,16.92246015,0.1330671528,-1.968481759
9.78,16.92743575,0.1331695807,-1.966718069
9.79,16.93241273,0.1332718297,-1.964951176
9.8,16.93739108,0.1333738971,-1.963181116
9.81,16.94237079,0.1334757804,-1.961407921
9.82,16.94735183,0.1335774771,-1.959631627
9.83,16.95233422,0.1336789845,-1.957852272
9.84,16.95731793,0.1337803003,-1.956069899
9.85,16.96230292,0.1338814222,-1.954284553
9.86,16.96728915,0.1339823477,-1.952496281
9.87,16.97227657,0.1340830747,-1.950705127
9.88,16.97726514,0.1341836006,-1.948911137
9.89,16.98225479,0.134283923,-1.947114351
9.9,16.98724547,0.1343840396,-1.945314802
9.91,16.99223713,0.134483948,-1.943512519
9.92,16.99722974,0.134583646,-1.941707537
9.93,17.00222327,0.1346831315,-1.939899889
9.94,17.00721771,0.1347824024,-1.938089611
9.95,17.01221301,0.1348814567,-1.936276733
9.96,17.01720915,0.1349802925,-1.934461288
9.97,17.02220606,0.1350789079,-1.932643314
9.98,17.02720374,0.1351773009,-1.930822853
9.99,17.03220213,0.1352754697,-1.928999943
10,17.0372012,0.1353734124,-1.927174628
10.01,17.04220038,0.1354711146,-1.925347536
10.02,17.04719912,0.1355685626,-1.923519304
10.03,17.05220268,0.1356658793,-1.921684113
10.04,17.05720576,0.1357629368,-1.919847878
10.05,17.06220836,0.1358597345,-1.918010652
10.06,17.06721048,0.1359562715,-1.916172484
10.07,17.07221214,0.1360525472,-1.914333428
10.08,17.07721334,0.1361485609,-1.912493528
10.09,17.0822192,0.1362444237,-1.910646952
10.1,17.08722456,0.1363400191,-1.908799616
10.11,17.09222943,0.1364353465,-1.906951564
10.12,17.09723387,0.1365304051,-1.905102842
10.13,17.10224297,0.1366252984,-1.903247616
10.14,17.10725168,0.1367199175,-1.901391804
10.15,17.11226004,0.1368142618,-1.899535444
10.16,17.11726811,0.1369083303,-1.897678578
10.17,17.12227591,0.1370021222,-1.895821249
10.18,17.12728347,0.1370956369,-1.893963499
10.19,17.13229575,0.1371889657,-1.892099499
10.2,17.13730781,0.1372820116,-1.890235163
10.21,17.14231971,0.1373747735,-1.888370534
10.22,17.14733146,0.1374672506,-1.886505658
10.23,17.15234795,0.1375595263,-1.884634724
10.24,17.15736435,0.1376515111,-1.882763653
10.25,17.16237593,0.1377431237,-1.88089835
10.26,17.16739716,0.1378346039,-1.879021292
10.27,17.17241373,0.1379257098,-1.877150091
10.28,17.17743049,0.1380165206,-1.875278936
10.29,17.18245225,0.1381071074,-1.873402026
10.3,17.18747433,0.138197393,-1.871525259
10.31,17.19249685,0.1382873764,-1.869648687
10.32,17.1975199,0.1383770565,-1.867772364
10.33,17.20254822,0.1384664964,-1.865890519
10.34,17.20757723,0.1385556272,-1.86400904
10.35,17.21260237,0.1386443882,-1.862133798
10.36,17.21763757,0.1387329574,-1.860247408
10.37,17.22266906,0.1388211548,-1.858367372
10.38,17.22770156,0.1389090392,-1.856487933
10.39,17.23273979,0.1389966606,-1.854603356
10.4,17.23777928,0.1390839627,-1.852719502
10.41,17.24282016,0.1391709442,-1.850836428
10.42,17.24786257,0.1392576038,-1.848954192
10.43,17.25291117,0.1393439833,-1.847067093
10.44,17.25796157,0.1394300344,-1.845180967
10.45,17.26300941,0.1395157176,-1.843301624
10.46,17.26806834,0.1396011469,-1.841411889
10.47,17.273125,0.1396862061,-1.839529062
10.48,17.27818401,0.1397709324,-1.837647457
10.49,17.28324999,0.1398553546,-1.835761427
10.5,17.28831855,0.1399394375,-1.833876768
10.51,17.29338983,0.1400231799,-1.831993546
10.52,17.29846395,0.1401065808,-1.83011182
10.53,17.30354549,0.1401896598,-1.828225984
10.54,17.30863012,0.1402723905,-1.826341795
10.55,17.31371799,0.1403547717,-1.824459322
10.56,17.31880925,0.1404368024,-1.822578641
10.57,17.32390409,0.1405184813,-1.820699823
10.58,17.32900274,0.1405998073,-1.818822942
10.59,17.33410981,0.1406807866,-1.816942472
10.6,17.33922108,0.1407614061,-1.815064103
10.61,17.34433675,0.1408416647,-1.8131879
10.62,17.34945705,0.1409215612,-1.811313931
10.63,17.35458665,0.141001093,-1.809436722
10.64,17.35972131,0.1410802561,-1.807561911
10.65,17.36486124,0.1411590496,-1.805689566
10.66,17.37000665,0.1412374724,-1.803819744
10.67,17.37515774,0.1413155237,-1.801952504
10.68,17.38031473,0.1413932027,-1.800087914
10.69,17.38548234,0.1414704933,-1.798220591
10.7,17.39065626,0.1415474059,-1.796356077
10.71,17.39583671,0.1416239399,-1.794494429
10.72,17.40102386,0.1417000953,-1.792635698
10.73,17.40622248,0.141775847,-1.79077455
10.74,17.41142826,0.1418512154,-1.788916455
10.75,17.41663681,0.1419262301,-1.787066816
10.76,17.4218621,0.1420008026,-1.78520964
10.77,17.42709053,0.1420750218,-1.78336102
10.78,17.43232687,0.1421488584,-1.781515656
10.79,17.43757598,0.1422222737,-1.779668319
10.8,17.44283339,0.1422953025,-1.777824369
10.81,17.44809925,0.1423679455,-1.775983855
10.82,17.45337371,0.1424402032,-1.774146827
10.83,17.45866162,0.1425120283,-1.772308136
10.84,17.46395839,0.1425834652,-1.770473065
10.85,17.46925929,0.1426545672,-1.768646819
10.86,17.47457879,0.142725177,-1.766813965
10.87,17.47990254,0.1427954539,-1.764990028
10.88,17.48523536,0.1428653462,-1.763169895
10.89,17.49058213,0.1429347932,-1.761348538
10.9,17.49593797,0.1430038539,-1.759531119
10.91,17.50130283,0.1430725299,-1.757717676
10.92,17.50667662,0.1431408231,-1.755908253
10.93,17.51206425,0.1432086638,-1.754097909
10.94,17.51746071,0.1432761207,-1.752291736
10.95,17.52286091,0.1433432712,-1.750494731
10.96,17.52827987,0.1434098901,-1.748692104
10.97,17.53370242,0.143476207,-1.746898748
10.98,17.53913351,0.1435421484,-1.745109775
10.99,17.54457815,0.1436076322,-1.743320394
11,17.55003117,0.143672741,-1.741535572
11.01,17.55549244,0.1437374777,-1.739755377
11.02,17.56096183,0.1438018448,-1.737979867
11.03,17.5664444,0.1438657516,-1.736204341
11.04,17.57193488,0.1439292898,-1.734433665
11.05,17.57743313,0.143992462,-1.732667896
11.06,17.58293903,0.1440552707,-1.730907092
11.07,17.58845245,0.1441177184,-1.729151306
11.08,17.59397324,0.1441798076,-1.727400593
11.09,17.59950656,0.1442414342,-1.725650406
11.1,17.60504701,0.144302703,-1.723905456
11.11,17.61059443,0.1443636165,-1.722165799
11.12,17.61614869,0.1444241769,-1.72043149
11.13,17.62171502,0.1444842719,-1.718698088
11.14,17.62728803,0.1445440142,-1.716970195
11.15,17.63286761,0.1446034064,-1.715247839
11.16,17.63845367,0.1446624506,-1.713531041
11.17,17.64404612,0.144721149,-1.711819819
11.18,17.64964489,0.1447795037,-1.710114191
11.19,17.65525524,0.1448373895,-1.708409847
11.2,17.66087171,0.1448949315,-1.706711192
11.21,17.66649415,0.1449521317,-1.705018246
11.22,17.67212245,0.1450089921,-1.703331032
11.23,17.6777619,0.1450653796,-1.701645362
11.24,17.68340693,0.1451214273,-1.699965532
11.25,17.68905194,0.1451772766,-1.698295716
11.26,17.69471315,0.1452325115,-1.696623467
11.27,17.70037407,0.1452875516,-1.694961266
11.28,17.70604005,0.1453422592,-1.693304975
11.29,17.71171648,0.1453964889,-1.691650572
11.3,17.71739787,0.1454503855,-1.690002172
11.31,17.7230842,0.1455039507,-1.688359793
11.32,17.72877549,0.1455571858,-1.686723447
11.33,17.73447724,0.1456099378,-1.685089219
11.34,17.74018402,0.1456623589,-1.683461096
11.35,17.74589034,0.1457146095,-1.681842953
11.36,17.75161279,0.1457662147,-1.68022323
11.37,17.75733494,0.145817652,-1.678613532
11.38,17.76306241,0.145868764,-1.67701001
11.39,17.76880082,0.1459193857,-1.675408905
11.4,17.77454478,0.145969681,-1.673813989
11.41,17.78029442,0.146019651,-1.672225229
11.42,17.78604993,0.1460692966,-1.670642591
11.43,17.79181703,0.1461184452,-1.669062419
11.44,17.79759038,0.1461672679,-1.667488358
11.45,17.80336467,0.1462159436,-1.665923931
11.46,17.8091569,0.1462639398,-1.664358406
11.47,17.81495055,0.1463117905,-1.662802423
11.48,17.82075141,0.1463593186,-1.661252373
11.49,17.82656528,0.1464063396,-1.659704756
11.5,17.83238675,0.1464530355,-1.658163022
11.51,17.83821604,0.1464994067,-1.656627121
11.52,17.84405343,0.1465454537,-1.655097003
11.53,17.84990491,0.1465909837,-1.653569283
11.54,17.85576512,0.146636186,-1.652047305
11.55,17.8616344,0.1466810602,-1.650531025
11.56,17.86751312,0.1467256061,-1.649020401
11.57,17.87340162,0.1467698234,-1.647515384
11.58,17.87930026,0.1468137119,-1.646015928
11.59,17.88521529,0.146857067,-1.644518814
11.6,17.89114131,0.1469000885,-1.643027228
11.61,17.89707872,0.1469427759,-1.641541141
11.62,17.90302789,0.1469851284,-1.640060527
11.63,17.90899517,0.1470269339,-1.638582293
11.64,17.91497504,0.1470683993,-1.637109519
11.65,17.92096179,0.1471097395,-1.635645191
11.66,17.92697402,0.1471503069,-1.634180249
11.67,17.93299382,0.1471907468,-1.63272373
11.68,17.9390276,0.1472308423,-1.631272606
11.69,17.94508194,0.1472703691,-1.629823947
11.7,17.95115101,0.1473095451,-1.628380685
11.71,17.95723512,0.1473483692,-1.626942769
11.72,17.96333451,0.1473868403,-1.625510145
11.73,17.96945587,0.1474247267,-1.624079946
11.74,17.97559316,0.1474622544,-1.622654981
11.75,17.98174011,0.1474996569,-1.621237958
11.76,17.98791666,0.1475362287,-1.619820541
11.77,17.99410348,0.1475726727,-1.618410954
11.78,18.0003074,0.1476087525,-1.61700638
11.79,18.00653544,0.1476442242,-1.615604106
11.8,18.01278119,0.1476793252,-1.614206795
11.81,18.01904491,0.1477140546,-1.612814413
11.82,18.02532685,0.1477484115,-1.61142693
11.83,18.03163421,0.1477821442,-1.610041746
11.84,18.03796026,0.1478154985,-1.608661453
11.85,18.044298,0.1478487286,-1.60728855
11.86,18.05066891,0.1478810693,-1.605915439
11.87,18.05705165,0.1479132847,-1.604549661
11.88,18.0634534,0.1479451194,-1.603188669
11.89,18.06988152,0.1479763102,-1.601830002
11.9,18.07632873,0.1480071158,-1.600476099
11.91,18.08279508,0.148037536,-1.599126936
11.92,18.08928062,0.1480675708,-1.597782505
11.93,18.0957931,0.1480969494,-1.596440464
11.94,18.10232504,0.1481259392,-1.595103193
11.95,18.10886867,0.1481548159,-1.593772981
11.96,18.11544729,0.1481827551,-1.592442938
11.97,18.12203741,0.1482105834,-1.591119939
11.98,18.12864663,0.148238027,-1.589801694
11.99,18.13528273,0.1482648045,-1.588485995
12,18.14193758,0.1482911967,-1.587175081
12.01,18.14861093,0.1483172052,-1.58586894
12.02,18.15530252,0.1483428317,-1.584567561
12.03,18.16202037,0.1483677865,-1.58326882
12.04,18.16875607,0.1483923585,-1.581974854
12.05,18.17550939,0.148416549,-1.580685642
12.06,18.18228012,0.1484403593,-1.579401166
12.07,18.18906803,0.1484637909,-1.578121405
12.08,18.19587297,0.1484868455,-1.576846347
12.09,18.20270336,0.1485092215,-1.575574011
12.1,18.20955057,0.1485312196,-1.574306426
12.11,18.21641446,0.1485528412,-1.573043604
12.12,18.22329495,0.148574088,-1.571785563
12.13,18.23020079,0.1485946508,-1.570530434
12.14,18.23712323,0.148614838,-1.569280178
12.15,18.24406219,0.148634651,-1.568034817
12.16,18.25101761,0.1486540911,-1.566794376
12.17,18.25798946,0.1486731595,-1.565558884
12.18,18.26497773,0.1486918576,-1.564328373
12.19,18.27199151,0.1487098643,-1.563101121
12.2,18.27902174,0.148727499,-1.561878948
12.21,18.28606837,0.1487447629,-1.560661871
12.22,18.2931313,0.1487616572,-1.559449891
12.23,18.30021968,0.1487778536,-1.558241348
12.24,18.30732413,0.1487936791,-1.557037941
12.25,18.31443503,0.1488094682,-1.555841278
12.26,18.32158047,0.1488242218,-1.554646539
12.27,18.32873198,0.1488389413,-1.553458575
12.28,18.33589877,0.1488532948,-1.552275808
12.29,18.34309029,0.1488669427,-1.551096757
12.3,18.35029682,0.1488802233,-1.549923021
12.31,18.3575182,0.1488931378,-1.548754631
12.32,18.36475423,0.1489056874,-1.547591615
12.33,18.37201452,0.148917525,-1.546432588
12.34,18.37928916,0.1489289963,-1.54527905
12.35,18.38656815,0.1489404541,-1.544132407
12.36,18.39388093,0.1489508444,-1.542988609
12.37,18.40119777,0.1489612237,-1.541851791
12.38,18.40852833,0.1489712416,-1.540720617
12.39,18.41588247,0.1489805402,-1.53959385
12.4,18.42325009,0.1489894767,-1.53847284
12.41,18.43063104,0.1489980527,-1.537357621
12.42,18.43802515,0.14900627,-1.536248229
12.43,18.44544244,0.1490137638,-1.535143537
12.44,18.45287263,0.1490208984,-1.534044793
12.45,18.46030535,0.1490280453,-1.532953137
12.46,18.46777112,0.1490340967,-1.531865268
12.47,18.47523898,0.1490401638,-1.530784499
12.48,18.48271892,0.1490458787,-1.529709709
12.49,18.49022106,0.1490508666,-1.528639878
12.5,18.49773488,0.1490555028,-1.527576048
12.51,18.50526015,0.1490597893,-1.526518213
12.52,18.51279667,0.149063728,-1.525466368
12.53,18.52035474,0.1490669373,-1.524419614
12.54,18.52792377,0.1490697998,-1.523378896
12.55,18.53550361,0.1490723175,-1.52234421
12.56,18.54309413,0.1490744925,-1.521315547
12.57,18.55069518,0.1490763264,-1.520292897
12.58,18.55830666,0.1490778213,-1.519276248
12.59,18.5659391,0.149078585,-1.51826486
12.6,18.57358176,0.14907901,-1.51725951
12.61,18.5812345,0.1490790982,-1.516260187
12.62,18.58889713,0.1490788518,-1.515266879
12.63,18.59658023,0.1490778724,-1.514278948
12.64,18.60427292,0.1490765594,-1.51329707
12.65,18.61197501,0.1490749148,-1.51232125
12.66,18.61968633,0.1490729408,-1.51135149
12.67,18.62740672,0.1490706395,-1.510387792
12.68,18.63513594,0.149068013,-1.509430152
12.69,18.64288461,0.1490646529,-1.508478099
12.7,18.65064163,0.149060968,-1.50753216
12.71,18.65840669,0.1490569604,-1.506592351
12.72,18.66617945,0.1490526323,-1.505658697
12.73,18.67397048,0.1490475698,-1.50473087
12.74,18.68176855,0.1490421881,-1.503809311
12.75,18.68956238,0.1490369088,-1.50289435
12.76,18.69738447,0.1490304762,-1.501985097
12.77,18.70520162,0.1490241504,-1.501082509
12.78,18.71302443,0.1490175149,-1.500186316
12.79,18.72086342,0.1490101472,-1.499296366
12.8,18.72870717,0.1490024728,-1.498412956
12.81,18.7365552,0.148994495,-1.497536129
12.82,18.74440703,0.1489862167,-1.496665926
12.83,18.75227314,0.1489772102,-1.49580233
12.84,18.76014211,0.1489679076,-1.494945569
12.85,18.76801346,0.148958313,-1.494095716
12.86,18.77588674,0.1489484303,-1.493252848
12.87,18.78376143,0.1489382634,-1.492417053
12.88,18.79163707,0.1489278161,-1.491588429
12.89,18.79952411,0.1489166529,-1.490767205
12.9,18.8074112,0.1489052146,-1.489953478
12.91,18.81529786,0.1488935052,-1.489147399
12.92,18.8231836,0.1488815288,-1.488349112
12.93,18.83107873,0.1488688453,-1.487558991
12.94,18.83897181,0.1488559014,-1.486776996
12.95,18.84685151,0.148843149,-1.486002946
12.96,18.85474961,0.1488292512,-1.485237845
12.97,18.86263314,0.1488155548,-1.484480868
12.98,18.87051218,0.1488016179,-1.483732355
12.99,18.87839667,0.1487869941,-1.482992763
13,18.8862751,0.1487721389,-1.482261732
13.01,18.89414668,0.1487570584,-1.481539278
13.02,18.90201067,0.148741759,-1.480825414
13.03,18.90987679,0.1487257903,-1.480120728
13.04,18.91773369,0.148709613,-1.479424708
13.05,18.92558056,0.1486932332,-1.478737349
13.06,18.9334166,0.1486766572,-1.478058644
13.07,18.94124105,0.1486598913,-1.477388584
13.08,18.94905319,0.1486429413,-1.476727163
13.09,18.9568625,0.1486253509,-1.476075169
13.1,18.96465804,0.1486075866,-1.475431865
13.11,18.97243913,0.1485896545,-1.47479725
13.12,18.98020507,0.1485715606,-1.474171322
13.13,18.987965,0.148552845,-1.473555022
13.14,18.99570838,0.1485339779,-1.472947497
13.15,19.00343465,0.1485149653,-1.472348764
13.16,19.0111433,0.1484958133,-1.471758829
13.17,19.01883379,0.1484765277,-1.471177693
13.18,19.02650561,0.1484571143,-1.470605348
13.19,19.03416759,0.1484371079,-1.470042945
13.2,19.04180979,0.1484169829,-1.469489408
13.21,19.04943179,0.1483967441,-1.46894474
13.22,19.05703314,0.1483763964,-1.468408929
13.23,19.06462237,0.1483554711,-1.467883248
13.24,19.07218988,0.1483344445,-1.467366441
13.25,19.0797265,0.1483137954,-1.466857112
13.26,19.08725807,0.1482921052,-1.466359353
13.27,19.09475784,0.1482708013,-1.465869037
13.28,19.10223414,0.1482494139,-1.465387525
13.29,19.1096949,0.1482274707,-1.464916331
13.3,19.11713126,0.1482054517,-1.464454012
13.31,19.12454291,0.1481833608,-1.464000567
13.32,19.13192952,0.1481612016,-1.463555989
13.33,19.1392987,0.148138499,-1.463121922
13.34,19.14664204,0.1481157338,-1.46269677
13.35,19.15395163,0.1480933885,-1.4622788
13.36,19.16125035,0.148070028,-1.461873205
13.37,19.16851507,0.1480470934,-1.461474806
13.38,19.17575349,0.1480241078,-1.461085346
13.39,19.18297285,0.1480005925,-1.460706726
13.4,19.19016577,0.1479770299,-1.46033717
13.41,19.19733233,0.1479534224,-1.459976659
13.42,19.20447266,0.1479297724,-1.459625159
13.43,19.2115937,0.1479055994,-1.459284654
13.44,19.21868864,0.1478813872,-1.45895317
13.45,19.22575118,0.1478576208,-1.458628599
13.46,19.23280126,0.1478328513,-1.458317173
13.47,19.23981943,0.1478085303,-1.458012551
13.48,19.24681241,0.1477841758,-1.45771673
13.49,19.25378646,0.1477593039,-1.457431844
13.5,19.26073547,0.1477343996,-1.457155637
13.51,19.26765964,0.1477094634,-1.456888023
13.52,19.27455923,0.147684496,-1.456628926
13.53,19.28144024,0.147659012,-1.456380608
13.54,19.28829709,0.1476334976,-1.456140655
13.55,19.29513017,0.1476079531,-1.45590894
13.56,19.30193979,0.1475823793,-1.455685332
13.57,19.30872625,0.1475567767,-1.455469694
13.58,19.31548979,0.1475311458,-1.45526189
13.59,19.32223571,0.147504999,-1.455064331
13.6,19.32895889,0.1474788239,-1.454874384
13.61,19.33565946,0.1474526206,-1.45469192
13.62,19.34233757,0.1474263887,-1.454516811
13.63,19.34899814,0.1473996384,-1.454351615
13.64,19.35563655,0.1473728581,-1.454193607
13.65,19.36225312,0.1473460471,-1.454042696
13.66,19.36884825,0.1473192048,-1.453898806
13.67,19.3754223,0.1472923302,-1.453761873
13.68,19.38197567,0.1472654225,-1.453631839
